,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
995,9,6,8,3,3,1
996,19,5,10,3,2,0
997,18,6,7,6,3,0
998,19,6,10,7,4,0
999,9,6,7,4,2,0
1000,19,6,10,1,4,0
1001,9,6,8,6,3,0
1002,19,6,11,3,3,0
1003,15,6,7,8,4,1
1004,18,6,11,6,3,0
1005,27,6,8,5,4,0
1006,15,6,10,8,4,0
1007,15,6,7,8,4,1
1008,26,6,5,6,3,0
1009,15,6,7,8,4,1
1010,18,5,8,6,2,0
1011,5,5,7,8,2,1
1012,10,5,8,7,4,0
1013,19,7,6,8,4,0
1014,5,6,11,7,4,1
1015,19,7,7,4,4,1
1016,9,7,11,4,4,0
1017,19,7,8,7,3,1
1018,18,7,10,8,4,0
1019,18,7,8,7,3,0
1020,19,7,7,8,3,1
1021,9,7,8,7,3,0
1022,18,7,11,6,4,1
1023,9,7,10,6,2,1
1024,19,7,8,8,3,1
1025,18,7,8,7,3,0
1026,19,6,8,6,3,0
1027,9,5,6,7,3,1
1028,18,5,7,7,3,1
1029,1,6,8,7,3,1
1030,12,5,10,7,4,0
1031,18,5,11,8,3,1
1032,19,7,6,1,3,0
1033,19,7,11,6,2,0
1034,5,7,10,7,2,0
1035,15,6,7,8,4,1
1036,5,6,8,7,3,0
1037,15,6,6,8,4,1
1038,15,6,10,8,4,0
1039,1,7,8,7,3,1
1040,19,7,5,4,2,1
1041,27,5,6,6,2,1
1042,0,5,2,8,2,1
1043,5,5,2,8,2,1
1044,12,6,6,6,3,1
1045,9,7,8,8,3,0
1046,19,7,7,1,2,0
1047,19,7,6,7,3,0
1048,19,7,8,6,2,1
1049,19,7,11,8,2,1
1050,19,4,8,6,3,0
1051,0,7,8,8,2,1
1052,18,7,2,7,3,1
1053,18,7,11,8,2,0
1054,27,7,7,6,2,0
1055,0,7,10,8,2,1
1056,20,7,6,0,2,0
1057,19,7,5,3,2,1
1058,9,7,11,5,2,0
1059,2,7,7,3,2,0
1060,18,5,6,7,3,1
1061,27,6,2,7,3,1
1062,18,6,7,6,3,0
1063,18,6,8,6,3,0
1064,9,6,7,7,3,0
1065,18,7,10,7,3,0
1066,15,6,5,8,4,1
1067,15,6,7,8,4,1
1068,15,6,11,8,4,1
1069,15,6,8,8,4,1
1070,15,6,6,8,4,1
1071,15,6,2,8,4,1
1072,9,6,2,5,2,1
1073,9,7,8,7,2,0
1074,5,6,2,7,3,1
1075,15,6,10,8,4,1
1076,9,6,8,6,4,0
1077,15,6,8,8,4,1
1078,15,6,11,8,4,1
1079,20,6,11,3,4,0
1080,15,6,10,8,4,1
1081,15,6,2,8,4,1
1082,19,6,2,7,3,0
1083,10,5,5,8,2,1
1084,19,5,7,8,2,0
1085,19,5,11,8,2,0
1086,19,7,6,7,3,0
1087,5,5,10,5,2,0
1088,27,5,6,5,2,0
1089,10,5,8,8,2,1
1090,27,7,8,5,3,0
1091,18,7,11,7,2,0
1092,19,7,11,3,2,0
1093,18,6,2,7,3,0
1094,9,7,7,8,2,1
1095,9,6,8,6,3,0
1096,9,7,10,7,3,0
1097,9,7,11,3,2,0
1098,27,5,8,6,2,1
1099,9,6,11,3,2,0
1100,15,6,9,4,3,0
1101,27,7,2,7,3,0
1102,10,6,2,5,0,1
1103,27,7,5,6,2,1
1104,18,7,10,8,2,0
1105,15,7,8,3,2,1
1106,5,5,8,8,2,0
1107,18,6,2,6,3,1
1108,18,7,6,8,2,1
1109,18,7,11,7,3,0
1110,18,5,7,3,2,1
1111,27,7,11,8,2,0
1112,19,7,8,3,2,1
1113,19,7,5,3,2,1
1114,19,7,11,2,2,1
1115,18,6,5,6,3,0
1116,19,7,7,8,2,1
1117,18,7,10,6,3,0
1118,15,6,6,8,4,0
1119,27,7,2,6,2,1
1120,19,6,2,5,2,0
1121,15,6,6,8,4,1
1122,19,6,6,5,1,1
1123,15,6,11,8,4,1
1124,9,6,10,3,4,1
1125,15,6,5,8,4,1
1126,15,6,6,8,4,1
1127,5,7,8,8,2,1
1128,9,7,10,8,2,1
1129,5,7,6,8,2,0
1130,19,5,11,7,3,0
1131,18,5,10,6,3,0
1132,27,7,6,7,2,1
1133,18,5,7,5,2,1
1134,19,7,7,8,2,0
1135,27,6,6,5,3,1
1136,9,6,6,3,2,0
1137,9,6,10,7,4,0
1138,18,7,6,8,2,1
1139,19,7,6,8,2,1
1140,10,7,11,2,2,1
1141,27,5,6,7,3,1
1142,18,7,7,8,2,1
1143,19,7,5,8,2,1
1144,19,7,11,7,2,1
1145,18,7,10,8,2,0
1146,18,7,7,8,2,1
1147,27,7,6,6,3,0
1148,10,5,10,4,2,1
1149,15,6,5,8,4,1
1150,19,7,6,7,3,0
1151,27,7,6,7,3,1
1152,27,7,11,8,2,0
1153,19,7,10,1,2,0
1154,19,7,7,6,2,0
1155,18,5,11,5,2,0
1156,15,6,2,8,4,1
1157,15,6,7,8,4,1
1158,15,6,5,8,4,1
1159,15,6,8,8,4,0
1160,15,6,8,8,4,0
1161,27,6,6,5,3,0
1162,15,6,6,8,4,1
1163,27,5,10,7,3,0
1164,19,7,8,4,2,0
1165,19,7,10,3,2,0
1166,18,5,7,7,3,1
1167,18,5,10,4,2,1
1168,18,5,6,6,2,1
1169,19,5,5,3,2,1
1170,9,7,7,7,3,1
1171,9,7,6,7,3,0
1172,18,7,10,7,2,1
1173,19,5,6,6,2,0
1174,1,7,8,8,2,1
1175,9,7,7,8,2,0
1176,19,7,6,8,2,1
1177,18,6,8,6,3,0
1178,2,7,10,8,2,1
1179,18,5,11,5,2,0
1180,18,7,11,6,2,1
1181,27,7,10,5,2,1
1182,19,6,8,7,3,0
1183,19,7,6,4,2,1
1184,18,5,10,8,2,1
1185,9,7,7,8,2,0
1186,18,7,11,6,3,0
1187,15,5,5,8,2,1
1188,18,7,11,8,2,1
1189,19,5,7,8,2,0
1190,9,5,9,5,2,1
1191,18,7,10,7,2,1
1192,18,7,9,8,2,0
1193,27,2,8,7,3,0
1194,19,7,8,5,2,1
1195,27,7,8,8,2,1
1196,9,7,6,8,1,0
1197,19,4,10,1,4,0
1198,9,6,8,5,3,0
1199,27,7,9,7,3,0
1200,10,7,6,5,2,0
1201,19,7,7,5,2,1
1202,18,7,10,6,2,0
1203,15,6,11,8,4,1
1204,15,6,8,8,4,1
1205,15,6,5,8,4,1
1206,15,6,6,8,4,1
1207,18,7,11,7,3,1
1208,15,6,5,8,4,1
1209,9,7,9,6,2,1
1210,10,7,7,8,2,1
1211,18,5,7,6,3,0
1212,18,5,11,8,2,1
1213,27,5,6,7,2,1
1214,9,7,9,8,2,1
1215,5,5,10,7,3,1
1216,9,5,8,8,2,0
1217,19,5,5,8,2,1
1218,18,7,7,6,2,0
1219,9,6,6,7,3,0
1220,18,5,6,2,2,1
1221,27,7,7,5,2,0
1222,18,6,8,3,3,0
1223,18,6,8,7,3,0
1224,9,6,9,5,3,1
1225,27,6,8,7,3,0
1226,18,7,9,8,2,0
1227,18,7,8,8,2,0
1228,18,7,6,6,3,0
1229,27,7,11,7,3,0
1230,19,5,10,5,2,0
1231,9,6,9,7,3,0
1232,19,7,7,6,2,1
1233,27,4,10,5,4,0
1234,15,6,8,8,4,1
1235,15,6,11,8,4,1
1236,15,6,5,8,4,1
1237,5,6,9,7,3,0
1238,18,6,8,7,3,0
1239,18,7,11,6,3,0
1240,9,6,7,7,4,1
1241,5,6,8,7,4,1
1242,15,6,9,8,4,1
1243,15,6,9,8,4,1
1244,15,6,8,7,4,1
1245,19,5,6,7,3,0
1246,18,5,8,8,2,1
1247,18,5,8,7,3,0
1248,18,5,6,8,2,1
1249,18,5,9,7,2,1
1250,9,7,11,4,2,1
1251,20,6,6,7,4,0
1252,9,6,9,8,3,0
1253,5,5,8,6,2,0
1254,27,5,10,5,2,0
1255,18,7,6,7,3,1
1256,9,5,9,6,2,1
1257,10,7,5,7,3,0
1258,10,6,8,7,3,0
1259,5,7,8,7,3,0
1260,9,7,11,8,2,0
1261,9,7,9,7,3,0
1262,9,7,8,7,2,0
1263,18,6,8,4,3,0
1264,27,6,9,6,3,1
1265,9,7,10,7,2,0
1266,19,7,6,6,2,0
1267,18,6,8,7,3,1
1268,27,6,9,6,3,1
1269,15,6,11,8,4,1
1270,15,6,2,8,4,1
1271,15,6,5,8,4,1
1272,15,6,9,8,4,1
1273,5,6,8,7,3,1
1274,18,7,9,4,2,0
1275,18,6,8,6,4,0
1276,15,6,8,8,4,1
1277,15,6,10,8,4,0
1278,15,6,11,8,4,1
1279,18,5,5,8,2,1
1280,18,7,11,7,3,0
1281,9,5,7,3,2,0
1282,18,6,8,7,3,0
1283,18,6,9,6,3,0
1284,15,6,7,8,4,1
1285,9,4,7,7,3,0
1286,9,6,8,4,3,0
1287,19,7,8,8,4,1
1288,1,7,9,3,4,1
1289,18,5,10,7,4,0
1290,18,6,8,7,3,0
1291,25,7,6,7,4,1
1292,18,7,11,7,3,1
1293,18,6,8,7,4,0
1294,9,7,10,6,4,1
1295,18,6,10,6,4,0
1296,19,5,11,8,2,1
1297,9,6,9,7,3,1
1298,5,7,7,3,4,1
1299,18,7,6,4,2,1
1300,15,6,5,8,4,1
1301,15,6,11,8,4,1
1302,15,6,10,8,4,1
1303,9,6,9,4,3,1
1304,15,6,7,8,4,1
1305,9,2,7,7,3,0
1306,15,6,6,8,4,1
1307,9,2,7,7,3,0
1308,0,6,5,8,4,1
1309,19,7,6,7,3,1
1310,15,6,10,8,4,1
1311,15,6,7,8,4,1
1312,18,6,9,4,2,1
1313,18,6,11,7,3,0
1314,25,7,8,8,4,0
1315,18,7,7,1,4,1
1316,15,6,9,8,4,1
1317,9,6,10,5,4,1
1318,18,6,5,7,3,0
1319,1,7,7,7,3,0
1320,19,6,10,7,4,0
1321,18,7,11,8,4,0
1322,27,5,11,8,4,1
1323,5,5,7,3,4,1
1324,18,5,6,6,3,0
1325,18,5,9,0,3,0
1326,27,5,10,5,4,0
1327,18,7,11,6,3,1
1328,5,5,5,7,4,1
1329,18,7,8,7,3,0
1330,27,7,6,5,4,1
1331,18,7,7,0,4,0
1332,18,7,10,7,3,1
1333,18,7,11,3,4,0
1334,18,7,7,7,4,1
1335,18,7,10,8,2,0
1336,27,7,6,5,4,1
1337,1,7,7,6,4,1
1338,19,7,6,3,2,0
1339,12,7,8,8,4,0
1340,18,5,8,5,4,1
1341,9,5,10,7,4,0
1342,18,7,8,6,3,0
1343,5,5,6,7,3,0
1344,18,7,11,5,3,0
1345,0,5,9,8,3,1
1346,18,7,8,6,3,1
1347,9,7,11,8,2,1
1348,20,7,7,8,2,0
1349,18,6,5,7,3,0
1350,27,7,6,5,2,1
1351,18,6,10,7,4,0
1352,19,6,7,7,2,0
1353,5,7,5,8,2,1
1354,19,5,9,8,2,1
1355,18,7,7,8,2,0
1356,19,7,11,8,2,0
1357,18,6,11,7,3,1
1358,18,7,6,4,2,1
1359,18,6,7,7,1,1
1360,15,6,6,8,4,1
1361,15,6,7,8,4,1
1362,9,6,6,5,4,1
1363,15,6,10,8,4,0
1364,15,6,9,8,4,1
1365,15,6,6,8,4,1
1366,27,7,8,8,2,0
1367,18,6,10,5,3,1
1368,27,6,10,6,4,1
1369,9,6,7,6,4,1
1370,15,6,11,8,4,1
1371,9,6,10,4,4,1
1372,18,6,10,6,4,0
1373,15,6,9,8,4,1
1374,15,6,6,8,4,1
1375,27,6,8,5,3,1
1376,9,6,7,7,4,0
1377,18,7,7,7,2,1
1378,18,7,10,7,3,1
1379,19,6,11,8,4,0
1380,18,7,9,8,2,0
1381,19,5,7,4,2,1
1382,15,5,11,8,2,1
1383,20,2,7,8,2,0
1384,18,6,11,7,3,0
1385,18,7,6,8,2,0
1386,19,5,6,3,2,0
1387,18,7,11,2,4,1
1388,9,5,8,8,2,1
1389,18,6,10,1,4,0
1390,18,7,8,8,2,1
1391,19,5,6,6,2,0
1392,15,5,10,8,2,0
1393,18,5,11,7,4,0
1394,18,5,9,8,2,1
1395,15,5,5,3,2,1
1396,19,5,10,4,2,1
1397,18,6,11,7,3,0
1398,18,6,5,7,3,0
1399,19,7,9,8,2,1
1400,18,6,8,7,3,0
1401,5,7,10,8,2,1
1402,18,6,6,6,4,0
1403,10,2,7,7,3,0
1404,9,6,8,6,3,1
1405,20,6,10,7,4,0
1406,20,6,11,5,2,1
1407,19,6,11,4,2,0
1408,18,7,8,8,2,1
1409,9,7,6,8,2,1
1410,10,7,10,7,2,0
1411,9,7,9,7,3,1
1412,9,7,11,6,2,0
1413,20,7,6,8,2,0
1414,18,7,8,8,2,1
1415,9,7,5,2,2,1
1416,15,5,7,8,2,1
1417,19,6,5,8,2,0
1418,18,6,5,7,3,0
1419,27,5,9,8,2,1
1420,9,7,6,5,2,1
1421,5,5,11,7,2,0
1422,19,6,7,7,2,0
1423,15,6,6,8,4,1
1424,15,6,8,8,4,1
1425,18,5,8,8,2,1
1426,18,5,10,8,2,1
1427,27,5,9,7,3,0
1428,20,5,5,7,2,0
1429,19,5,10,8,2,0
1430,18,5,11,7,3,0
1431,5,7,10,6,2,1
1432,27,7,8,7,2,0
1433,18,5,7,6,2,0
1434,9,7,7,4,2,0
1435,18,6,11,7,3,0
1436,15,5,10,8,2,1
1437,18,5,8,7,3,0
1438,19,4,11,7,3,0
1439,27,7,7,7,3,0
1440,19,7,6,8,2,1
1441,19,7,9,7,3,1
1442,9,7,8,8,2,1
1443,25,7,10,7,3,1
1444,20,6,7,7,3,0
1445,18,6,11,8,4,0
1446,20,7,9,3,2,1
1447,9,7,10,7,2,0
1448,9,6,8,7,3,0
1449,19,7,6,8,3,0
1450,18,5,6,8,2,1
1451,9,4,8,7,3,1
1452,18,6,8,3,2,0
1453,19,7,8,7,3,0
1454,18,6,8,7,3,0
1455,27,7,11,7,3,1
1456,19,4,10,8,4,0
1457,18,6,9,7,3,0
1458,26,6,11,6,4,0
1459,15,5,8,8,2,1
1460,15,6,6,8,4,1
1461,5,5,6,2,2,1
1462,19,7,10,3,2,1
1463,15,6,11,8,4,1
1464,19,6,7,4,4,1
1465,15,6,9,7,4,1
1466,9,7,7,7,3,0
1467,18,5,11,8,2,0
1468,9,6,6,8,2,0
1469,9,7,10,8,2,0
1470,18,6,7,7,3,1
1471,0,5,8,8,2,0
1472,5,5,9,3,2,0
1473,10,7,7,8,2,1
1474,10,6,8,7,3,0
1475,9,6,7,7,3,1
1476,27,5,5,7,3,1
1477,27,7,9,5,2,0
1478,15,5,7,8,2,1
1479,9,5,11,5,2,1
1480,18,6,5,5,3,0
1481,19,7,11,7,3,0
1482,19,6,5,7,3,0
1483,26,7,8,7,3,0
1484,19,5,10,2,2,0
1485,15,6,7,8,4,1
1486,15,5,9,8,2,1
1487,15,6,5,8,4,1
1488,1,6,9,5,3,1
1489,27,6,6,7,3,0
1490,15,6,11,8,4,0
1491,5,5,7,7,2,1
1492,9,7,7,8,2,1
1493,15,6,7,8,4,1
1494,15,6,11,8,4,1
1495,15,6,7,8,4,1
1496,9,6,11,5,4,0
1497,18,7,6,8,2,0
1498,18,7,8,7,2,0
1499,18,7,10,8,2,1
1500,1,6,6,7,3,0
1501,19,7,9,8,2,0
1502,18,5,8,8,2,1
1503,15,5,6,8,2,1
1504,27,5,10,8,2,0
1505,19,5,11,4,2,0
1506,15,5,7,8,2,1
1507,18,7,11,8,2,0
1508,27,5,10,2,2,0
1509,18,7,6,8,2,0
1510,15,7,5,8,2,1
1511,9,7,10,8,2,0
1512,19,7,11,7,2,0
1513,27,7,9,3,2,0
1514,27,7,6,7,3,0
1515,19,6,11,7,3,1
1516,19,6,11,6,2,0
1517,19,7,5,3,2,1
1518,9,6,7,6,2,1
1519,18,7,11,7,2,0
1520,18,7,7,7,3,1
1521,9,5,9,5,2,1
1522,20,6,8,7,3,0
1523,19,7,8,5,2,0
1524,5,5,10,8,2,1
1525,19,7,5,6,2,1
1526,9,7,7,3,2,1
1527,18,7,9,5,2,1
1528,15,6,8,8,4,0
1529,19,5,7,8,2,0
1530,18,6,5,7,4,0
1531,18,6,11,8,4,0
1532,18,6,10,7,4,1
1533,5,6,9,7,4,1
1534,15,6,6,8,4,1
1535,15,6,7,8,4,1
1536,15,6,5,3,4,1
1537,27,6,8,5,2,0
1538,15,6,11,8,4,1
1539,9,6,8,3,3,0
1540,9,6,11,7,4,1
1541,19,7,6,5,2,0
1542,15,6,11,8,4,1
1543,15,6,8,8,4,1
1544,18,7,11,6,3,0
1545,15,6,7,8,4,1
1546,15,6,10,8,4,1
1547,15,6,9,8,4,1
1548,15,6,11,8,4,1
1549,15,5,7,8,2,1
1550,18,7,7,3,2,0
1551,15,5,8,6,2,0
1552,9,5,9,8,2,1
1553,5,5,9,8,2,0
1554,9,5,10,8,2,1
1555,9,7,6,8,2,0
1556,19,5,9,8,2,0
1557,18,5,10,7,2,0
1558,18,7,10,8,2,1
1559,27,5,6,5,2,1
1560,27,6,5,7,3,1
1561,9,5,9,5,2,0
1562,5,5,9,5,2,0
1563,18,7,10,4,2,0
1564,1,7,8,8,2,1
1565,18,5,7,8,2,0
1566,5,7,5,8,2,1
1567,27,6,10,7,4,1
1568,27,7,9,7,3,0
1569,15,6,5,3,3,1
1570,19,5,6,3,2,1
1571,5,6,5,7,3,1
1572,5,7,7,7,2,1
1573,18,6,10,4,2,1
1574,5,7,6,1,2,1
1575,18,7,8,7,2,1
1576,18,7,7,8,2,1
1577,18,6,8,6,3,0
1578,18,6,8,6,3,0
1579,18,7,11,8,2,1
1580,15,6,10,8,4,1
1581,15,6,9,8,4,1
1582,19,6,8,7,3,0
1583,27,7,7,6,2,1
1584,27,6,11,6,4,1
1585,20,6,11,8,2,0
1586,27,6,9,7,3,1
1587,18,6,8,6,4,0
1588,18,7,11,6,3,0
1589,27,6,8,6,3,0
1590,9,5,8,7,3,0
1591,15,7,6,8,2,1
1592,18,7,8,6,3,0
1593,26,5,10,7,2,1
1594,5,5,8,7,3,0
1595,19,6,8,7,3,0
1596,18,5,9,8,2,1
1597,27,5,8,7,3,0
1598,19,5,10,5,2,1
1599,9,5,11,5,2,0
1600,15,7,9,8,2,1
1601,5,5,10,7,3,1
1602,9,6,11,6,2,1
1603,18,7,5,7,2,0
1604,9,7,6,8,2,0
1605,18,5,9,6,3,1
1606,15,5,6,8,2,0
1607,10,7,8,6,2,0
1608,19,7,10,2,2,0
1609,27,6,11,6,2,1
1610,15,7,6,8,2,1
1611,9,6,11,7,3,0
1612,18,6,11,7,3,0
1613,20,7,7,8,2,0
1614,25,7,8,8,2,1
1615,18,7,9,5,2,1
1616,9,7,11,6,2,0
1617,5,7,10,7,3,1
1618,18,7,10,8,2,0
1619,19,6,11,7,3,0
1620,15,5,5,8,2,1
1621,1,6,9,7,3,0
1622,10,7,6,7,3,1
1623,15,5,6,8,2,0
1624,18,6,9,7,3,0
1625,27,6,7,7,3,1
1626,27,7,9,8,2,1
1627,27,6,9,7,3,1
1628,9,6,9,7,3,1
1629,27,7,7,8,2,1
1630,18,7,11,7,3,0
1631,15,6,10,8,4,1
1632,15,6,10,8,4,1
1633,15,6,11,8,4,1
1634,15,6,8,8,4,1
1635,15,6,8,8,4,1
1636,9,7,11,8,2,1
1637,15,6,10,8,4,1
1638,15,6,11,8,4,1
1639,15,6,8,8,4,1
1640,15,6,5,8,4,1
1641,9,6,9,0,2,0
1642,15,6,8,8,4,1
1643,15,6,6,8,4,1
1644,15,6,9,8,4,1
1645,19,6,10,7,4,1
1646,19,7,11,3,2,1
1647,9,5,9,7,3,0
1648,18,5,11,7,2,1
1649,10,5,6,8,2,0
1650,9,5,10,8,2,1
1651,27,5,8,8,2,1
1652,9,5,8,7,3,0
1653,15,7,10,6,2,1
1654,15,5,9,8,2,1
1655,25,5,6,8,2,1
1656,5,5,10,8,3,0
1657,27,5,6,8,2,1
1658,27,5,8,5,2,0
1659,18,5,8,6,3,0
1660,19,7,9,7,3,0
1661,10,7,8,5,2,1
1662,15,5,8,8,2,1
1663,18,7,10,7,2,0
1664,18,7,5,5,2,0
1665,18,7,5,6,2,0
1666,5,5,6,7,3,1
1667,18,5,10,8,2,1
1668,19,7,9,8,2,0
1669,9,5,2,8,2,0
1670,18,5,6,7,1,0
1671,18,7,6,7,3,0
1672,15,5,8,8,2,1
1673,9,5,8,4,2,1
1674,18,5,5,3,3,1
1675,15,7,9,8,2,1
1676,19,6,9,7,3,0
1677,18,6,8,7,3,0
1678,9,7,5,7,3,1
1679,19,6,8,7,4,0
1680,9,6,9,7,3,1
1681,18,7,10,7,3,0
1682,19,7,9,7,3,1
1683,18,7,5,3,2,1
1684,27,6,10,6,2,0
1685,18,7,6,7,3,0
1686,27,7,6,7,3,1
1687,9,4,6,7,1,0
1688,9,7,9,8,2,1
1689,18,5,5,6,3,0
1690,19,7,11,8,2,1
1691,19,7,8,8,2,1
1692,0,7,9,2,2,1
1693,27,6,9,6,2,1
1694,27,6,9,6,3,1
1695,27,6,9,7,3,0
1696,15,6,6,8,4,1
1697,15,6,11,8,4,1
1698,15,6,6,8,4,1
1699,15,6,7,8,4,1
1700,15,6,8,8,4,0
1701,9,6,9,7,3,0
1702,27,7,6,7,3,0
1703,18,5,5,8,2,1
1704,18,5,8,8,2,1
1705,18,5,11,8,2,1
1706,18,7,8,8,2,1
1707,19,5,11,7,3,0
1708,15,5,10,6,2,0
1709,19,4,8,7,3,0
1710,15,7,11,8,2,1
1711,20,5,7,8,2,0
1712,18,5,9,8,2,1
1713,18,5,6,8,2,1
1714,18,7,11,8,2,1
1715,18,7,10,7,3,0
1716,18,7,9,7,3,0
1717,19,6,7,7,3,1
1718,18,7,6,7,3,1
1719,27,7,7,5,2,1
1720,9,7,11,7,3,0
1721,18,7,9,5,2,1
1722,10,7,7,8,2,1
1723,9,7,8,5,2,1
1724,20,5,10,8,2,1
1725,19,7,9,7,3,0
1726,18,5,7,8,2,0
1727,27,7,10,7,3,0
1728,9,7,7,4,2,0
1729,18,7,6,8,2,0
1730,27,7,7,3,2,1
1731,15,5,9,8,2,1
1732,9,7,10,8,2,0
1733,27,6,11,5,2,0
1734,15,6,11,8,4,0
1735,18,6,9,7,3,0
1736,15,6,6,8,4,0
1737,15,6,10,8,4,1
1738,15,6,11,8,4,1
1739,27,6,7,5,2,1
1740,18,6,9,6,3,0
1741,15,6,9,8,4,1
1742,15,6,9,8,4,1
1743,15,6,9,8,4,1
1744,15,6,10,8,4,1
1745,15,6,10,8,4,0
1746,15,6,5,6,4,1
1747,15,6,9,8,4,1
1748,18,5,6,8,2,0
1749,18,5,6,6,2,0
1750,5,5,5,8,2,1
1751,18,5,9,7,3,1
1752,9,5,8,7,2,0
1753,9,5,8,5,2,1
1754,9,5,6,7,3,0
1755,18,7,5,2,2,1
1756,27,7,9,5,2,1
1757,18,5,11,6,2,0
1758,18,6,5,8,2,1
1759,19,7,11,5,2,0
1760,27,7,7,6,2,1
1761,18,6,10,6,4,1
1762,18,5,10,8,2,1
1763,19,6,7,7,3,0
1764,18,7,8,7,3,0
1765,18,6,9,7,3,0
1766,18,7,6,8,2,1
1767,18,7,9,6,3,1
1768,15,7,5,8,2,1
1769,27,7,11,8,2,1
1770,9,7,8,7,3,0
1771,18,5,7,5,2,1
1772,19,6,7,7,3,0
1773,19,2,8,6,3,0
1774,9,5,10,8,2,1
1775,18,7,7,8,2,1
1776,27,7,11,6,2,0
1777,18,7,9,7,3,1
1778,27,7,10,4,2,0
1779,27,7,8,7,3,0
1780,25,4,6,6,3,0
1781,18,7,6,8,2,1
1782,2,7,9,6,3,0
1783,19,7,5,7,3,0
1784,9,6,7,5,2,0
1785,18,6,8,6,3,1
1786,27,7,11,2,2,0
1787,18,6,10,7,4,0
1788,19,5,6,2,2,0
1789,18,5,9,8,2,1
1790,15,5,5,8,2,1
1791,15,5,10,8,2,1
1792,18,5,8,5,2,0
1793,15,5,9,8,2,1
1794,19,5,5,8,2,1
1795,9,6,8,4,3,0
1796,18,7,11,5,2,0
1797,9,7,6,8,2,1
1798,19,6,9,7,1,0
1799,19,6,8,7,3,0
1800,19,4,8,7,3,0
1801,19,4,9,7,3,0
1802,27,5,11,3,2,0
1803,5,6,9,8,4,1
1804,19,7,7,1,2,1
1805,0,7,11,8,2,0
1806,19,7,8,3,2,0
1807,9,7,8,7,3,0
1808,9,6,11,5,2,0
1809,5,7,9,4,2,0
1810,19,7,7,8,2,0
1811,18,7,10,4,2,0
1812,5,6,8,3,3,0
1813,5,5,8,8,2,0
1814,15,7,6,8,2,1
1815,15,6,7,8,4,1
1816,15,6,10,8,4,1
1817,18,6,8,7,4,0
1818,5,6,6,5,2,0
1819,15,6,5,8,4,1
1820,19,6,8,3,4,0
1821,15,6,10,8,4,1
1822,15,6,10,8,4,1
1823,15,6,5,8,4,0
1824,15,6,9,8,4,1
1825,18,7,6,6,2,1
1826,18,7,9,6,3,0
1827,15,5,6,8,2,1
1828,18,5,8,7,2,0
1829,10,5,10,8,2,1
1830,5,5,7,6,2,1
1831,15,5,10,8,2,1
1832,19,5,8,8,2,1
1833,9,5,10,8,2,1
1834,18,7,6,8,2,0
1835,27,5,11,7,2,0
1836,9,7,11,6,2,0
1837,9,7,10,6,2,1
1838,27,5,8,6,2,1
1839,19,7,6,7,3,0
1840,19,6,9,7,3,0
1841,20,7,5,4,2,1
1842,27,7,9,4,2,1
1843,19,6,10,7,4,0
1844,19,7,9,8,2,0
1845,5,4,7,7,3,0
1846,18,7,7,3,2,0
1847,10,4,7,7,3,1
1848,19,7,11,7,2,0
1849,19,7,10,8,2,0
1850,15,7,7,7,3,1
1851,18,7,10,7,3,0
1852,18,7,5,7,3,0
1853,9,7,7,7,3,0
1854,18,7,9,7,3,1
1855,5,7,11,7,2,0
1856,25,7,6,7,3,1
1857,15,7,11,7,3,1
1858,9,7,8,4,2,0
1859,15,5,6,8,2,0
1860,19,7,7,7,3,1
1861,19,7,9,6,2,0
1862,19,4,9,7,3,0
1863,15,5,7,7,3,1
1864,18,7,10,7,3,1
1865,19,5,11,7,3,0
1866,9,7,8,7,3,0
1867,19,7,6,7,3,0
1868,5,5,5,4,2,1
1869,27,6,7,6,4,1
1870,15,6,11,8,4,1
1871,15,6,10,8,4,0
1872,15,6,6,8,4,0
1873,9,6,9,7,3,1
1874,1,7,7,7,3,1
1875,18,5,9,7,3,1
1876,15,6,5,8,4,1
1877,15,6,10,8,4,1
1878,15,6,9,6,4,1
1879,18,7,8,7,3,0
1880,27,6,11,6,2,1
1881,15,6,11,8,4,1
1882,27,7,10,6,2,1
1883,15,5,11,8,2,1
1884,5,5,6,3,2,1
1885,18,5,9,8,2,1
1886,5,7,5,4,2,1
1887,19,5,5,3,2,1
1888,18,7,9,3,2,1
1889,27,5,6,6,2,0
1890,19,6,9,7,3,0
1891,27,5,5,4,2,0
1892,19,7,8,8,2,1
1893,19,7,5,7,3,0
1894,9,6,8,7,3,0
1895,15,7,9,8,2,1
1896,15,6,2,8,4,0
1897,26,6,11,8,2,1
1898,18,7,11,0,2,0
1899,18,6,11,8,4,1
1900,19,7,8,6,4,0
1901,19,7,10,8,4,1
1902,19,7,10,7,3,0
1903,18,7,8,0,2,0
1904,18,7,8,4,4,1
1905,19,5,8,7,2,0
1906,27,7,9,0,4,1
1907,19,4,8,7,3,0
1908,15,5,10,8,2,1
1909,19,7,10,3,4,0
1910,18,6,7,7,4,1
1911,15,6,9,8,4,1
1912,15,6,8,8,4,1
1913,15,6,8,8,4,1
1914,18,6,5,8,4,1
1915,1,6,11,7,3,0
1916,18,6,10,7,4,1
1917,15,6,9,8,4,1
1918,19,6,9,3,2,1
1919,27,7,11,7,4,0
1920,1,6,11,8,3,0
1921,15,6,9,8,4,1
1922,15,6,5,7,4,1
1923,15,6,6,8,4,1
1924,9,6,11,8,4,1
1925,18,7,11,7,3,1
